ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
5/2/2024,ÇÏ³²(444),X,22.9,24.9,16.7,10.3,49,X, ,X,³·À½
5/2/2024,ÀÇ¿Õ(445),X,21.7,22.4,16,9,58,X, ,X,³·À½
5/2/2024,Æ÷Ãµ(504),X,24.1,26.3,16.8,8.1,58,X, ,X,³·À½
5/2/2024,°¡ÆòÁ¶Á¾(505),X,22.5,24.5,15.3,5.7,60,X, ,X,³·À½
5/2/2024,¾È¼º(516),X,23,24.5,16.8,9.7,57,X, ,X,³·À½
5/2/2024,°£¼º(517),X,20.6,21.1,15.4,5.8,61,X, ,X,³·À½
5/2/2024,ÆòÃ¢(526),X,21.5,24.4,14.6,4.7,53,X, ,X,³·À½
5/2/2024,ÀÇÁ¤ºÎ(532),X,22.5,24.5,17,10,52,X, ,X,³·À½
5/2/2024,È¾¼º(536),X,22.7,25.6,15.6,6.5,57,X, ,X,³·À½
5/2/2024,°í¾ç(540),X,24.4,26.4,17.1,9.6,60,X, ,X,³·À½
5/2/2024,³²¾çÁÖ(541),X,23.9,26,17.4,9.4,53,X, ,X,³·À½
5/2/2024,¾È»ê(545),X,22.2,22.2,14.6,7.5,71,X, ,X,³·À½
5/2/2024,°æ±â±¤ÁÖ(546),X,21.7,24.1,16,8.8,47,X, ,X,³·À½
5/2/2024,¿©ÁÖ(548),X,23.8,25.7,16.7,8.6,50,X, ,X,³·À½
5/2/2024,¿ëÀÎ(549),X,22.9,24.3,16.2,8.4,56,X, ,X,³·À½
5/2/2024,¿À»ê(550),X,23.4,24.4,16.1,8.3,59,X, ,X,³·À½
5/2/2024,ÆòÅÃ(551),X,22.5,24,16.7,10.2,59,X, ,X,³·À½
5/2/2024,È­Ãµ(555),X,23.3,25.5,15.1,5.3,61,X, ,X,³·À½
5/2/2024,¾ç±¸(556),X,22.7,26.1,15.1,4.1,56,X, ,X,³·À½
5/2/2024,½ÃÈï(565),X,20.7,22.7,15.2,8.4,65,X, ,X,³·À½
5/2/2024,±¸¸®(569),X,23.1,25.1,17.7,11.3,50,X, ,X,³·À½
5/2/2024,È­¼º(571),X,21.6,22.8,16,11.2,57,X, ,X,³·À½
5/2/2024,¼º³²(572),X,22.3,24,17.2,11.1,52,X, ,X,³·À½
5/2/2024,°úÃµ(590),X,23,24.6,16.2,8.8,61,X, ,X,³·À½
5/2/2024,¾çÁÖ(598),X,23.1,25,16.5,8.5,59,X, ,X,³·À½
5/2/2024,´Ü¾ç(601),X,22.9,25.1,15.1,5.6,60,X, ,X,³·À½
5/2/2024,ÁøÃµ(602),X,22.5,24.3,16.7,8.7,52,X, ,X,³·À½
5/2/2024,±«»ê(603),X,22.8,24.8,14.6,4.9,62,X, ,X,³·À½
5/2/2024,¿ÁÃµ(604),X,22.4,24.4,15.5,6.6,63,X, ,X,³·À½
5/2/2024,È«ºÏ(608),X,,,,,,X, ,X,³·À½
5/2/2024,°øÁÖ(612),X,22.9,24.7,15.5,7.6,65,X, ,X,³·À½
5/2/2024,¼­Ãµ(614),X,21.5,21.5,14.9,8.4,76,X, ,X,³·À½
5/2/2024,³í»ê(615),X,23.5,25.2,16,9,67,X, ,X,³·À½
5/2/2024,´çÁø(616),X,22.5,22.6,15.4,8.7,66,X, ,X,³·À½
5/2/2024,Ã»¾ç(618),X,22.7,23.3,14.3,6.1,72,X, ,X,³·À½
5/2/2024,À½¼º(619),X,22.4,24.1,14.9,5.5,59,X, ,X,³·À½
5/2/2024,ÁõÆò(623),X,22.1,24.3,16.1,7.7,48,X, ,X,³·À½
5/2/2024,ÅÂ¾È(627),X,22,23.2,15.7,10,68,X, ,X,³·À½
5/2/2024,¿¹»ê(628),X,23,23.3,16,9.2,65,X, ,X,³·À½
5/2/2024,¾Æ»ê(634),X,22.3,22.5,15.9,9.9,66,X, ,X,³·À½
5/2/2024,°è·æ(636),X,22.2,23.9,13.6,5.8,67,X, ,X,³·À½
5/2/2024,¿¬ÃµÃ»»ê(652),X,22.3,24.6,16,7.8,58,X, ,X,³·À½
5/2/2024,¾ç¾ç(670),X,21,21.9,16.9,6.2,49,X, ,X,³·À½
5/2/2024,¹«¾È(699),X,21.2,20.3,14.6,9,81,X, ,X,³·À½
5/2/2024,¹«ÁÖ(701),X,21.7,23.5,14.9,6,63,X, ,X,³·À½
5/2/2024,ÀÍ»ê(702),X,22.6,23.9,15.8,10.4,72,X, ,X,³·À½
5/2/2024,Áø¾È(703),X,21.2,22.2,14.4,6.7,70,X, ,X,³·À½
5/2/2024,´ã¾ç(706),X,24.6,24.8,17.1,11,81,X, ,X,³·À½
5/2/2024,±¸·Ê(709),X,24.5,24.6,15.6,8.2,80,X, ,X,³·À½
5/2/2024,³ªÁÖ(710),X,22.9,23.2,15.7,9.8,79,X, ,X,³·À½
5/2/2024,¼øÃµ½Ã(712),X,22,21.9,14.6,8.1,79,X, ,X,³·À½
5/2/2024,±¤¾çÀ¾(713),X,22.7,24,15.3,7.9,71,X, ,X,³·À½
5/2/2024,Àå¼º(730),X,23.3,23.3,15.7,10.1,76,X, ,X,³·À½
5/2/2024,¿µ¾Ï(731),X,23.3,22.7,15.4,9.4,79,X, ,X,³·À½
5/2/2024,º¸¼º(732),X,22.2,23.1,13.8,6.3,79,X, ,X,³·À½
5/2/2024,¿ÏÁÖ(734),X,23.4,24.7,16,9.2,74,X, ,X,³·À½
5/2/2024,±èÁ¦(737),X,22.8,22.8,15.9,12,78,X, ,X,³·À½
5/2/2024,È­¼ø(741),X,23.7,24.1,16.2,10.7,76,X, ,X,³·À½
5/2/2024,ÇÔÆò(754),X,22,21.7,14.9,7.9,77,X, ,X,³·À½
5/2/2024,°î¼º(768),X,23.8,24.3,15.5,8,76,X, ,X,³·À½
5/2/2024,¾ÐÇØµµ(789),X,21.2,20.1,15.6,10.7,81,X, ,X,³·À½
5/2/2024,¿µ¾ç(801),X,22.6,24.2,12.4,2.2,69,X, ,X,³·À½
5/2/2024,¼ºÁÖ(810),X,22.4,24.8,15.1,5.4,62,X, ,X,³·À½
5/2/2024,°í·É(812),X,21.9,23.6,13.9,4.6,68,X, ,X,³·À½
5/2/2024,Ã»µµ(813),X,21.5,23.6,14.2,4.6,64,X, ,X,³·À½
5/2/2024,¿¹Ãµ(815),X,23.6,25.3,14.8,4.9,58,X, ,X,³·À½
5/2/2024,±èÃµ(822),X,23.8,26.4,15.6,4.8,62,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,±ºÀ§(823),X,23.1,24.4,14.3,5.2,69,X, ,X,³·À½
5/2/2024,Ä¥°î(825),X,23,24.9,15.7,6.7,65,X, ,X,³·À½
5/2/2024,°æ»ê(827),X,21.6,24.3,15.4,6.4,59,X, ,X,³·À½
5/2/2024,»ïÃ´(876),X,20.7,20.8,15.3,7.9,52,X, ,X,³·À½
5/2/2024,¼ÓÃÊ(90),X,20,20.1,14.8,6.6,63.9,X, ,X,³·À½
5/2/2024,»ïÃµÆ÷(907),X,20.9,20.8,13.7,8.2,71,X, ,X,³·À½
5/2/2024,°í¼º(918),X,21,22.1,13.8,6.4,74,X, ,X,³·À½
5/2/2024,Ã¢³ç(919),X,22.5,24.3,14.9,6,67,X, ,X,³·À½
5/2/2024,ÇÔ¾È(920),X,21.9,23.7,13.3,5.1,73,X, ,X,³·À½
5/2/2024,ºÏÃáÃµ(93),X,23.2,26.2,16.1,6.1,57.1,X, ,X,³·À½
5/2/2024,ÇÏµ¿(932),X,23.3,25.1,15,7.6,71,X, ,X,³·À½
5/2/2024,Ã¶¿ø(95),X,22.4,24.5,16.1,6.7,57,X, ,X,³·À½
5/2/2024,µ¿µÎÃµ(98),X,23,25.6,17.1,9.8,54.4,X, ,X,³·À½
5/2/2024,ÆÄÁÖ(99),X,22.7,24,15.3,7.3,67.4,X, ,X,³·À½
5/3/2024,ºÏ°­¸ª(104),X,23.5,26.2,19.6,14.3,45.1,X, ,X,³·À½
5/3/2024,µ¿ÇØ(106),X,22.4,24,17.8,12.9,56.6,X, ,X,³·À½
5/3/2024,¼­¿ï(108),X,25.3,27.9,19.7,12.2,46.9,X, ,X,³·À½
5/3/2024,ÀÎÃµ(112),X,22.3,23.5,17.2,12.2,58.8,X, ,X,³·À½
5/3/2024,¿øÁÖ(114),X,24.4,27,18.9,10.1,50.3,X, ,X,³·À½
5/3/2024,¿ï¸ªµµ(115),X,21.1,19.7,16.4,12.3,63.8,X, ,X,³·À½
5/3/2024,¼ö¿ø(119),X,24.2,26,16.8,8.7,56.8,X, ,X,³·À½
5/3/2024,¿µ¿ù(121),X,24.9,28.3,17.6,7.2,57,X, ,X,³·À½
5/3/2024,ÃæÁÖ(127),X,25.1,28,17.3,6.5,56.5,X, ,X,³·À½
5/3/2024,¼­»ê(129),X,22.5,24.8,16.2,7.2,54.6,X, ,X,³·À½
5/3/2024,¿ïÁø(130),X,20.9,21.3,14.9,8.4,71.5,X, ,X,³·À½
5/3/2024,Ã»ÁÖ(131),X,24.4,27.6,19.8,11.5,41.6,X, ,X,³·À½
5/3/2024,´ëÀü(133),X,24.1,27.5,18.4,8.8,45,X, ,X,³·À½
5/3/2024,ÃßÇ³·É(135),X,24,26.5,17.3,9.9,47.4,X, ,X,³·À½
5/3/2024,¾Èµ¿(136),X,25.5,28.4,18.3,8.5,54.3,X, ,X,³·À½
5/3/2024,»óÁÖ(137),X,25.2,27.5,19,10,49.1,X, ,X,³·À½
5/3/2024,Æ÷Ç×(138),X,23.4,24.5,18,11.9,52.8,X, ,X,³·À½
5/3/2024,±º»ê(140),X,21.6,22.4,15.4,8.9,72.4,X, ,X,³·À½
5/3/2024,´ë±¸(143),X,24.8,28.4,19.2,9.8,51,X, ,X,³·À½
5/3/2024,ÀüÁÖ(146),X,24.8,27,17.9,10.7,60.8,X, ,X,³·À½
5/3/2024,¿ï»ê(152),X,23,23.8,16,8.2,61.6,X, ,X,³·À½
5/3/2024,Ã¢¿ø(155),X,22.9,23.1,16.8,10.9,60.1,X, ,X,³·À½
5/3/2024,±¤ÁÖ(156),X,25.3,27.7,19.3,11,58.3,X, ,X,³·À½
5/3/2024,ºÎ»ê(159),X,22.5,22.3,17,11.8,63.5,X, ,X,³·À½
5/3/2024,Åë¿µ(162),X,21.6,21.9,15.7,10.2,71.4,X, ,X,³·À½
5/3/2024,¸ñÆ÷(165),X,22.5,23.6,16.7,11.6,67.6,X, ,X,³·À½
5/3/2024,¿©¼ö(168),X,21.4,21.9,16.6,11.7,64.4,X, ,X,³·À½
5/3/2024,Èæ»êµµ(169),X,20.1,19.4,15.1,12.2,76.8,X, ,X,³·À½
5/3/2024,¿Ïµµ(170),X,25.5,25.9,17.8,10.7,65.3,X, ,X,³·À½
5/3/2024,°íÃ¢(172),X,23.5,25.5,15.5,6.9,64.5,X, ,X,³·À½
5/3/2024,Á¦ÁÖ(184),X,21.1,20.3,17,13.3,62.4,X, ,X,³·À½
5/3/2024,ÁøÁÖ(192),X,25.2,27,16.2,7.3,68.5,X, ,X,³·À½
5/3/2024,¾çÆò(202),X,24.4,26.8,18,8.3,55.1,X, ,X,³·À½
5/3/2024,ÀÌÃµ(203),X,25.1,27.6,18.4,7.8,52.6,X, ,X,³·À½
5/3/2024,ÀÎÁ¦(211),X,25.9,28.9,17.3,6.7,58.5,X, ,X,³·À½
5/3/2024,È«Ãµ(212),X,25.5,28.3,18,7.4,55.4,X, ,X,³·À½
5/3/2024,ÅÂ¹é(216),X,23.3,27,15.9,4.3,51.3,X, ,X,³·À½
5/3/2024,Á¤¼±±º(217),X,27.3,31.7,17.5,4.5,51.4,X, ,X,³·À½
5/3/2024,Á¦Ãµ(221),X,24.2,26.9,16.4,5.5,62.4,X, ,X,³·À½
5/3/2024,º¸Àº(226),X,24,26.9,16.6,6.4,60.8,X, ,X,³·À½
5/3/2024,Ãµ¾È(232),X,23.7,26.2,16.8,6.2,54.8,X, ,X,³·À½
5/3/2024,º¸·É(235),X,23.8,25,16.1,8.5,61.1,X, ,X,³·À½
5/3/2024,ºÎ¿©(236),X,24.4,27.3,16.8,6.8,60.3,X, ,X,³·À½
5/3/2024,±Ý»ê(238),X,23.7,26.7,16.7,6.2,57.5,X, ,X,³·À½
5/3/2024,¼¼Á¾(239),X,24.5,27.7,17.9,8.4,50.6,X, ,X,³·À½
5/3/2024,ºÎ¾È(243),X,23,24.1,16.1,9.4,65.5,X, ,X,³·À½
5/3/2024,ÀÓ½Ç(244),X,24.3,26.8,16.5,6.9,64.5,X, ,X,³·À½
5/3/2024,Á¤À¾(245),X,24.6,26.8,16.7,8.3,59.9,X, ,X,³·À½
5/3/2024,³²¿ø(247),X,25.1,27.7,18.3,9,60.5,X, ,X,³·À½
5/3/2024,Àå¼ö(248),X,23.8,26.4,15.6,5.4,65.1,X, ,X,³·À½
5/3/2024,¿µ±¤±º(252),X,23.1,24.7,15.5,7,65.6,X, ,X,³·À½
5/3/2024,±èÇØ½Ã(253),X,23.6,23.7,16.8,9.8,63.1,X, ,X,³·À½
5/3/2024,¼øÃ¢±º(254),X,25,28.3,17.6,7.8,58.6,X, ,X,³·À½
5/3/2024,¾ç»ê½Ã(257),X,25,26.2,17.2,9.2,62,X, ,X,³·À½
5/3/2024,°­Áø±º(259),X,25.2,26.9,17.2,8.8,73.5,X, ,X,³·À½
5/3/2024,ÀåÈï(260),X,24.3,25.3,16.5,8.4,72,X, ,X,³·À½
5/3/2024,ÇØ³²(261),X,24.8,26.2,16.2,8,72.8,X, ,X,³·À½
5/3/2024,°íÈï(262),X,24.7,25,15.9,7.5,70.6,X, ,X,³·À½
5/3/2024,ÀÇ·É±º(263),X,25.7,28.1,17,7.3,64.1,X, ,X,³·À½
5/3/2024,ÇÔ¾ç±º(264),X,24.8,28.1,17.4,6.8,60.4,X, ,X,³·À½
5/3/2024,Áøµµ±ºASOS(268),X,22.5,23.2,15.6,9.2,72.3,X, ,X,³·À½
5/3/2024,ºÀÈ­(271),X,24.2,26.4,15.8,5.3,62,X, ,X,³·À½
5/3/2024,¿µÁÖ(272),X,24.6,27.1,17.1,7.2,58.8,X, ,X,³·À½
5/3/2024,¹®°æ(273),X,24.1,26.9,17.9,8.5,50,X, ,X,³·À½
5/3/2024,Ã»¼Û±º(276),X,25.5,28.8,15.4,4.6,59.1,X, ,X,³·À½
5/3/2024,¿µ´ö(277),X,24.1,26,16.8,7.9,57.1,X, ,X,³·À½
5/3/2024,ÀÇ¼º(278),X,25.7,28.2,16.9,6,65.5,X, ,X,³·À½
5/3/2024,±¸¹Ì(279),X,24.8,27.8,18.2,9.1,56,X, ,X,³·À½
5/3/2024,¿µÃµ(281),X,25,27.9,17,6.6,58.6,X, ,X,³·À½
5/3/2024,°æÁÖ½Ã(283),X,25,28.3,16.8,6.8,54.5,X, ,X,³·À½
5/3/2024,°ÅÃ¢(284),X,24.3,26.8,16.2,6.2,61.3,X, ,X,³·À½
5/3/2024,ÇÕÃµ(285),X,24.5,28.3,18.3,8.5,56.6,X, ,X,³·À½
5/3/2024,¹Ð¾ç(288),X,25.7,28.4,17.6,8.9,57,X, ,X,³·À½
5/3/2024,»êÃ»(289),X,25,27.9,17.5,7.9,66.4,X, ,X,³·À½
5/3/2024,°ÅÁ¦(294),X,23,24.5,16.1,9,58.9,X, ,X,³·À½
5/3/2024,³²ÇØ(295),X,23.2,23.6,16.6,10.6,63.8,X, ,X,³·À½
5/3/2024,ºÎÃµ(433),X,23.3,26.5,17.8,10.5,48,X, ,X,³·À½
5/3/2024,¾È¾ç(434),X,17.5,26.8,19,12.4,,X, ,X,³·À½
5/3/2024,±¤¸í(437),X,24.7,28.1,19.7,13.1,46,X, ,X,³·À½
5/3/2024,±ºÆ÷(438),X,24.8,27.4,18.6,11,46,X, ,X,³·À½
5/3/2024,±èÆ÷(441),X,,26.9,17.8,10.1,,X, ,X,³·À½
5/3/2024,ÇÏ³²(444),X,24.8,27.5,17.5,7.9,50,X, ,X,³·À½
5/3/2024,ÀÇ¿Õ(445),X,24.2,25.8,16.1,7.5,59,X, ,X,³·À½
5/3/2024,Æ÷Ãµ(504),X,25.2,28.3,18.1,7,55,X, ,X,³·À½
5/3/2024,°¡ÆòÁ¶Á¾(505),X,25.7,28.1,17.1,5.5,59,X, ,X,³·À½
5/3/2024,¾È¼º(516),X,25.2,27.5,17.2,7.9,59,X, ,X,³·À½
5/3/2024,°£¼º(517),X,25,27.1,19.2,12.9,46,X, ,X,³·À½
5/3/2024,ÆòÃ¢(526),X,24.6,28.4,17.1,6.2,53,X, ,X,³·À½
5/3/2024,ÀÇÁ¤ºÎ(532),X,25.3,28.5,18.1,8.4,52,X, ,X,³·À½
5/3/2024,È¾¼º(536),X,25.1,27.5,16.8,6.1,60,X, ,X,³·À½
5/3/2024,°í¾ç(540),X,27.5,30.3,18,7.9,57,X, ,X,³·À½
5/3/2024,³²¾çÁÖ(541),X,25.9,28.6,18.7,8.4,51,X, ,X,³·À½
5/3/2024,¾È»ê(545),X,23.2,24.6,14.8,5.8,69,X, ,X,³·À½
5/3/2024,°æ±â±¤ÁÖ(546),X,23.2,27.3,17.5,7.9,44,X, ,X,³·À½
5/3/2024,¿©ÁÖ(548),X,24.9,27.4,17.9,8,54,X, ,X,³·À½
5/3/2024,¿ëÀÎ(549),X,24.6,28,17.2,7.6,55,X, ,X,³·À½
5/3/2024,¿À»ê(550),X,24.9,26.8,16.5,7.2,64,X, ,X,³·À½
5/3/2024,ÆòÅÃ(551),X,25.2,26.8,17.2,9.4,61,X, ,X,³·À½
5/3/2024,È­Ãµ(555),X,26,29.4,17.2,6.7,60,X, ,X,³·À½
5/3/2024,¾ç±¸(556),X,26.4,30.3,17.6,6.1,55,X, ,X,³·À½
5/3/2024,½ÃÈï(565),X,23.6,25.3,16.2,7.5,65,X, ,X,³·À½
5/3/2024,±¸¸®(569),X,25,27.8,18.2,9.1,51,X, ,X,³·À½
5/3/2024,È­¼º(571),X,23.5,25.3,16.5,9.1,65,X, ,X,³·À½
5/3/2024,¼º³²(572),X,24.7,26.9,18.3,8.7,57,X, ,X,³·À½
5/3/2024,°úÃµ(590),X,25.4,27.8,17,7,61,X, ,X,³·À½
5/3/2024,¾çÁÖ(598),X,25.5,28.9,17.9,6.8,56,X, ,X,³·À½
5/3/2024,´Ü¾ç(601),X,26.4,30.3,17.6,6.8,60,X, ,X,³·À½
5/3/2024,ÁøÃµ(602),X,24.9,28.6,18.1,7.8,47,X, ,X,³·À½
5/3/2024,±«»ê(603),X,25,27.8,16.1,4.9,61,X, ,X,³·À½
5/3/2024,¿ÁÃµ(604),X,24.5,27.6,17.1,6.9,58,X, ,X,³·À½
5/3/2024,È«ºÏ(608),X,,,,,,X, ,X,³·À½
5/3/2024,°øÁÖ(612),X,24.1,27.1,16.6,6,57,X, ,X,³·À½
5/3/2024,¼­Ãµ(614),X,22.5,22.7,14.6,6.6,71,X, ,X,³·À½
5/3/2024,³í»ê(615),X,24.9,28.2,17.5,6.9,58,X, ,X,³·À½
5/3/2024,´çÁø(616),X,22.6,24.9,16.8,8.8,49,X, ,X,³·À½
5/3/2024,Ã»¾ç(618),X,23.4,25.9,15.2,4.9,63,X, ,X,³·À½
5/3/2024,À½¼º(619),X,24.2,27.1,16.6,5.5,60,X, ,X,³·À½
5/3/2024,ÁõÆò(623),X,23.4,26.8,17.3,7.4,51,X, ,X,³·À½
5/3/2024,ÅÂ¾È(627),X,22.3,25.1,17.7,10.2,42,X, ,X,³·À½
5/3/2024,¿¹»ê(628),X,22.7,25.1,17,8.8,50,X, ,X,³·À½
5/3/2024,¾Æ»ê(634),X,23,24.7,16.4,7.9,58,X, ,X,³·À½
5/3/2024,°è·æ(636),X,23.9,26.9,15.2,3.6,64,X, ,X,³·À½
5/3/2024,¿¬ÃµÃ»»ê(652),X,24.6,27.7,16.8,6.6,58,X, ,X,³·À½
5/3/2024,¾ç¾ç(670),X,23.8,26.7,20.3,14.8,42,X, ,X,³·À½
5/3/2024,¹«¾È(699),X,23.4,24.3,15.7,8.2,70,X, ,X,³·À½
5/3/2024,¹«ÁÖ(701),X,23.9,27.2,16.6,6.7,56,X, ,X,³·À½
5/3/2024,ÀÍ»ê(702),X,23.9,27,16.6,7.6,58,X, ,X,³·À½
5/3/2024,Áø¾È(703),X,23.8,26.4,15.5,5,63,X, ,X,³·À½
5/3/2024,´ã¾ç(706),X,26.7,29.4,17.9,6.4,65,X, ,X,³·À½
5/3/2024,±¸·Ê(709),X,26.8,27.7,17.3,9.6,77,X, ,X,³·À½
5/3/2024,³ªÁÖ(710),X,24.2,26.9,16.9,7.4,64,X, ,X,³·À½
5/3/2024,¼øÃµ½Ã(712),X,24.2,23.5,16.4,8.8,82,X, ,X,³·À½
5/3/2024,±¤¾çÀ¾(713),X,25.3,26.6,17.6,9.2,71,X, ,X,³·À½
5/3/2024,Àå¼º(730),X,24.7,27.7,16.9,7.3,63,X, ,X,³·À½
5/3/2024,¿µ¾Ï(731),X,25.2,27.4,16.4,6.8,69,X, ,X,³·À½
5/3/2024,º¸¼º(732),X,23.5,24.9,15.7,7.2,73,X, ,X,³·À½
5/3/2024,¿ÏÁÖ(734),X,24.9,27.9,16.4,7.1,65,X, ,X,³·À½
5/3/2024,±èÁ¦(737),X,23.9,25.9,17,10.4,60,X, ,X,³·À½
5/3/2024,È­¼ø(741),X,25.6,27.7,17.3,9,68,X, ,X,³·À½
5/3/2024,ÇÔÆò(754),X,24.4,26.3,16,6.2,63,X, ,X,³·À½
5/3/2024,°î¼º(768),X,26,27.9,16.8,7.8,73,X, ,X,³·À½
5/3/2024,¾ÐÇØµµ(789),X,22.2,22.8,16.3,10.7,68,X, ,X,³·À½
5/3/2024,¿µ¾ç(801),X,25.7,28.3,15.8,5.5,63,X, ,X,³·À½
5/3/2024,¼ºÁÖ(810),X,24.7,29,18.2,7.6,55,X, ,X,³·À½
5/3/2024,°í·É(812),X,25.5,28.2,17,6.9,66,X, ,X,³·À½
5/3/2024,Ã»µµ(813),X,25.5,28.2,17.2,7,64,X, ,X,³·À½
5/3/2024,¿¹Ãµ(815),X,24.7,28.2,17.7,7.6,55,X, ,X,³·À½
5/3/2024,±èÃµ(822),X,25.6,29.6,18.5,7.1,54,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
5/3/2024,±ºÀ§(823),X,26.4,28,17.7,7.3,64,X, ,X,³·À½
